Id,Name,Address,Lon,Lat,StreetAddress,City,State,ZipCode
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,"2986 KATE BOND RD, BARTLETT, TN 38133",-89.80059299999999,35.207129,2986 KATE BOND RD,BARTLETT,TN,38133
450002,PROVIDENCE MEMORIAL HOSPITAL,"2001 N OREGON ST, EL PASO, TX 79902",-106.5004962,31.7706771,2001 N OREGON ST,EL PASO,TX,79902
450005,MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL,"608 STRICKLAND DRIVE, ORANGE, TX 77630",-93.766435,30.100074,608 STRICKLAND DRIVE,ORANGE,TX,77630
450007,PETERSON REGIONAL MEDICAL CENTER,"551 HILL COUNTRY DRIVE, KERRVILLE, TX 78028",-99.1524297,30.0439245,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028
450010,UNITED REGIONAL HEALTH CARE SYSTEM,"1600 11TH STREET, WICHITA FALLS, TX 76301",-98.5016055,33.9028141,1600 11TH STREET,WICHITA FALLS,TX,76301
450011,ST JOSEPH REGIONAL HEALTH CENTER,"2801 FRANCISCAN DR, BRYAN, TX 77802",-96.346721,30.655981,2801 FRANCISCAN DR,BRYAN,TX,77802
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,"5201 HARRY HINES BLVD, DALLAS, TX 75235",-96.83700379999999,32.8103981,5201 HARRY HINES BLVD,DALLAS,TX,75235
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GAL,"301 UNIVERSITY BOULEVARD, GALVESTON, TX 77555",-94.77317330000001,29.3123253,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555
450021,BAYLOR UNIVERSITY MEDICAL CENTER,"3500 GASTON AVE, DALLAS, TX 75246",-96.7805925,32.7899605,3500 GASTON AVE,DALLAS,TX,75246
450023,CITIZENS MEDICAL CENTER,"2701 HOSPITAL DRIVE, VICTORIA, TX 77901",-96.977802,28.812689,2701 HOSPITAL DRIVE,VICTORIA,TX,77901
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,"4815 ALAMEDA AVE, EL PASO, TX 79905",-106.4344599,31.7715645,4815 ALAMEDA AVE,EL PASO,TX,79905
450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC","1040 W JEFFERSON ST, BROWNSVILLE, TX 78520",-97.5113391,25.9182633,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520
450029,LAREDO MEDICAL CENTER,"1700 EAST SAUNDERS, LAREDO, TX 78044",-99.47798120000002,27.5324877,1700 EAST SAUNDERS,LAREDO,TX,78044
450032,GOOD SHEPHERD MEDICAL CENTER MARSHALL,"811 S WASHINGTON, MARSHALL, TX 75670",-94.36796070000001,32.5372091,811 S WASHINGTON,MARSHALL,TX,75670
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,"2101 PEASE ST, HARLINGEN, TX 78550",-97.6705186,26.1746446,2101 PEASE ST,HARLINGEN,TX,78550
450034,CHRISTUS HOSPITAL,"2830 CALDER AVENUE, BEAUMONT, TX 77702",-94.132916,30.087292,2830 CALDER AVENUE,BEAUMONT,TX,77702
450035,ST JOSEPH MEDICAL CENTER,"1401 ST. JOSEPH PARKWAY, HOUSTON, TX 77002",-95.36604299999999,29.7482407,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002
450037,GOOD SHEPHERD MEDICAL CENTER,"700 EAST MARSHALL AVENUE, LONGVIEW, TX 75601",-94.73072499999999,32.50091,700 EAST MARSHALL AVENUE,LONGVIEW,TX,75601
450039,JPS HEALTH NETWORK,"1500 S MAIN ST, FORT WORTH, TX 76104",-97.3269401,32.7262962,1500 S MAIN ST,FORT WORTH,TX,76104
450040,COVENANT MEDICAL CENTER,"3615 19TH STREET, LUBBOCK, TX 79410",-101.8919033,33.5769634,3615 19TH STREET,LUBBOCK,TX,79410
450042,PROVIDENCE HEALTH CENTER,"6901 MEDICAL PARKWAY, WACO, TX 76712",-97.199274,31.514445,6901 MEDICAL PARKWAY,WACO,TX,76712
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,"5909 HARRY HINES BLVD, DALLAS, TX 75390",-96.837651,32.8120177,5909 HARRY HINES BLVD,DALLAS,TX,75390
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,"600 ELIZABETH STREET, CORPUS CHRISTI, TX 78404",-97.3949738,27.7778787,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404
450051,METHODIST DALLAS MEDICAL CENTER,"1441 NORTH BECKLEY AVENUE, DALLAS, TX 75203",-96.8241633,32.7599158,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203
450052,GOODALL WITCHER HOSPITAL,"101 S AVE T, CLIFTON, TX 76634",-97.5843477,31.7794444,101 S AVE T,CLIFTON,TX,76634
450054,SCOTT & WHITE MEMORIAL HOSPITAL,"2401 31ST ST, TEMPLE, TX 76508",-97.36402969999999,31.0783727,2401 31ST ST,TEMPLE,TX,76508
450055,ROLLING PLAINS MEMORIAL HOSPITAL,"200 E ARIZONA, SWEETWATER, TX 79556",-100.398272,32.4538526,200 E ARIZONA,SWEETWATER,TX,79556
450056,SETON MEDICAL CENTER AUSTIN,"1201 W 38TH ST, AUSTIN, TX 78705",-97.7456766,30.3049086,1201 W 38TH ST,AUSTIN,TX,78705
450058,BAPTIST MEDICAL CENTER,"111 DALLAS STREET, SAN ANTONIO, TX 78205",-98.49265299999999,29.4336006,111 DALLAS STREET,SAN ANTONIO,TX,78205
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,"800 W RANDOL MILL RD, ARLINGTON, TX 76012",-97.1162995,32.7494372,800 W RANDOL MILL RD,ARLINGTON,TX,76012
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,"6411 FANNIN, HOUSTON, TX 77030",-95.3963819,29.7138126,6411 FANNIN,HOUSTON,TX,77030
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,"100 MEDICAL DRIVE, LAKE JACKSON, TX 77566",-95.45242700000001,29.029697,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566
450073,COGDELL MEMORIAL HOSPITAL,"1700 COGDELL BLVD, SNYDER, TX 79549",-100.9170304,32.6884997,1700 COGDELL BLVD,SNYDER,TX,79549
450078,ANSON GENERAL HOSPITAL,"101 AVENUE J, ANSON, TX 79501",-99.8954961,32.7674927,101 AVENUE J,ANSON,TX,79501
450079,BAYLOR MEDICAL CENTER AT IRVING,"1901 N MACARTHUR BLVD, IRVING, TX 75061",-96.9609648,32.8350485,1901 N MACARTHUR BLVD,IRVING,TX,75061
450080,TITUS REGIONAL MEDICAL CENTER,"2001 N JEFFERSON, MOUNT PLEASANT, TX 75455",-94.971802,33.1757289,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,"1500 E HOUSTON HWY, BEEVILLE, TX 78102",-97.7320089,28.4159057,1500 E HOUSTON HWY,BEEVILLE,TX,78102
450083,EAST TEXAS MEDICAL CENTER,"1000 SOUTH BECKHAM STREET, TYLER, TX 75701",-95.291051,32.339101,1000 SOUTH BECKHAM STREET,TYLER,TX,75701
450085,GRAHAM REGIONAL MEDICAL CENTER,"1301 MONTGOMERY ROAD, GRAHAM, TX 76450",-98.5844152,33.0898833,1301 MONTGOMERY ROAD,GRAHAM,TX,76450
450087,NORTH HILLS HOSPITAL,"4401 BOOTH CALLOWAY ROAD, NORTH RICHLAND, TX 76180",-97.2138927,32.8292344,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND,TX,76180
450090,NORTH TEXAS MEDICAL CENTER,"1900 HOSPITAL BLVD, GAINESVILLE, TX 76240",-97.1621531,33.6434636,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240
450092,FORT DUNCAN MEDICAL CENTER,"3333 N FOSTER MALDONADO BLVD, EAGLE PASS, TX 78852",-100.4536951,28.7099738,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852
450097,BAYSHORE MEDICAL CENTER,"4000 SPENCER HWY, PASADENA, TX 77504",-95.183799,29.6612101,4000 SPENCER HWY,PASADENA,TX,77504
450099,PAMPA REGIONAL MEDICAL CENTER,"1 MEDICAL PLAZA, PAMPA, TX 79065",-95.2025273,29.656462,1 MEDICAL PLAZA,PAMPA,TX,79065
450101,HILLCREST BAPTIST MEDICAL CENTER,"100 HILLCREST MEDICAL BLVD, WACO, TX 76712",-97.1571415,31.4891362,100 HILLCREST MEDICAL BLVD,WACO,TX,76712
450102,MOTHER FRANCES HOSPITAL,"800 EAST DAWSON, TYLER, TX 75701",-95.290577,32.342639,800 EAST DAWSON,TYLER,TX,75701
450104,GUADALUPE REGIONAL MEDICAL CENTER,"1215 E COURT ST, SEGUIN, TX 78155",-97.9465307,29.5680547,1215 E COURT ST,SEGUIN,TX,78155
450107,LAS PALMAS MEDICAL CENTER,"1801 NORTH OREGON STREET, EL PASO, TX 79902",-106.4989669,31.769977,1801 NORTH OREGON STREET,EL PASO,TX,79902
450108,CONNALLY MEMORIAL MEDICAL CENTER,"499 10TH STREET, FLORESVILLE, TX 78114",-98.1627991,29.150201,499 10TH STREET,FLORESVILLE,TX,78114
450119,SOUTH TEXAS HEALTH SYSTEM,"1102 W TRENTON ROAD, EDINBURG, TX 78539",-98.18260819999999,26.261254,1102 W TRENTON ROAD,EDINBURG,TX,78539
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,"601 E 15TH STREET, AUSTIN, TX 78701",-97.7339482,30.2743833,601 E 15TH STREET,AUSTIN,TX,78701
450128,KNAPP MEDICAL CENTER,"1401 EAST EIGHT STREET, WESLACO, TX 78596",-97.9777251,26.1528618,1401 EAST EIGHT STREET,WESLACO,TX,78596
450130,NIX HEALTH CARE SYSTEM,"414 NAVARRO, SUITE 600, SAN ANTONIO, TX 78205",-98.48943419999999,29.4255554,"414 NAVARRO, SUITE 600",SAN ANTONIO,TX,78205
450132,MEDICAL CENTER HOSPITAL,"500 W 4TH STREET, ODESSA, TX 79761",-102.3742012,31.8447311,500 W 4TH STREET,ODESSA,TX,79761
450133,MIDLAND MEMORIAL HOSPITAL,"400 RSALIND REFERN GROVER PARKWAY, MIDLAND, TX 79701",-102.0996081,31.9967021,400 RSALIND REFERN GROVER PARKWAY,MIDLAND,TX,79701
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,"1301 PENNSYLVANIA AVENUE, FORT WORTH, TX 76104",-97.3391103,32.7366516,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104
450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW,"1400 EIGHTH AVE, FORT WORTH, TX 76104",-97.3442745,32.7300674,1400 EIGHTH AVE,FORT WORTH,TX,76104
450143,SETON SMITHVILLE REGIONAL HOSPITAL,"800 EAST HIGHWAY 71, SMITHVILLE, TX 78957",-97.13651399999999,30.003913,800 EAST HIGHWAY 71,SMITHVILLE,TX,78957
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,"720 HOSPITAL DRIVE, ANDREWS, TX 79714",-102.545872,32.338104,720 HOSPITAL DRIVE,ANDREWS,TX,79714
450147,DETAR HOSPITAL NAVARRO,"506 E SAN ANTONIO ST, VICTORIA, TX 77902",-96.99705399999999,28.808422,506 E SAN ANTONIO ST,VICTORIA,TX,77902
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,"201 WALLS DRIVE, CLEBURNE, TX 76033",-97.438085,32.333328,201 WALLS DRIVE,CLEBURNE,TX,76033
450152,METROPLEX HOSPITAL,"2201 S CLEAR CREEK ROAD, KILLEEN, TX 76542",-97.8007561,31.1132607,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542
450154,VAL VERDE REGIONAL MEDICAL CENTER,"801 BEDELL AVE, DEL RIO, TX 78840",-100.8925348,29.3740436,801 BEDELL AVE,DEL RIO,TX,78840
450155,HEREFORD REGIONAL MEDICAL CENTER,"801 EAST THIRD, HEREFORD, TX 79045",-102.3919149,34.8203154,801 EAST THIRD,HEREFORD,TX,79045
450162,GRACE MEDICAL CENTER,"2412 50TH ST, LUBBOCK, TX 79412",-101.8693799,33.5496521,2412 50TH ST,LUBBOCK,TX,79412
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,"1311 EAST GENERAL CAVAZOS BLVD, KINGSVILLE, TX 78363",-97.850903,27.4905769,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,"1905 HWY 97 EAST, JOURDANTON, TX 78026",-98.5260352,28.9331124,1905 HWY 97 EAST,JOURDANTON,TX,78026
450176,MISSION REGIONAL MEDICAL CENTER,"900 SOUTH BRYAN ROAD, MISSION, TX 78572",-98.3140935,26.196656,900 SOUTH BRYAN ROAD,MISSION,TX,78572
450177,UVALDE MEMORIAL HOSPITAL,"1025 GARNER FIELD ROAD, UVALDE, TX 78801",-99.7677265,29.2138358,1025 GARNER FIELD ROAD,UVALDE,TX,78801
450178,PECOS COUNTY MEMORIAL HOSPITAL,"387 WEST I 10, FORT STOCKTON, TX 79735",-102.8760661,30.8939788,387 WEST I 10,FORT STOCKTON,TX,79735
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,"1635  NORTH LOOP WEST, HOUSTON, TX 77008",-95.4303834,29.8117213,1635  NORTH LOOP WEST,HOUSTON,TX,77008
450187,SCOTT & WHITE HOSPITAL BRENHAM,"700 MEDICAL PARKWAY, BRENHAM, TX 77833",-96.39943799999999,30.145561,700 MEDICAL PARKWAY,BRENHAM,TX,77833
450188,ETMC CLARKSVILLE,"3000 W MAIN ST, CLARKSVILLE, TX 75426",-95.0994204,33.6119704,3000 W MAIN ST,CLARKSVILLE,TX,75426
450192,HILL REGIONAL HOSPITAL,"101 CIRCLE DRIVE, HILLSBORO, TX 76645",-97.099195,32.012439,101 CIRCLE DRIVE,HILLSBORO,TX,76645
450193,ST LUKES EPISCOPAL HOSPITAL,"6720 BERTNER, HOUSTON, TX 77030",-95.4005329,29.7074387,6720 BERTNER,HOUSTON,TX,77030
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,"501 S RAGSDALE, JACKSONVILLE, TX 75766",-95.27098099999999,31.960715,501 S RAGSDALE,JACKSONVILLE,TX,75766
450196,PARIS REGIONAL MEDICAL CENTER,"820 CLARKSVILLE ST, PARIS, TX 75460",-95.547519,33.659842,820 CLARKSVILLE ST,PARIS,TX,75460
450200,WADLEY REGIONAL MEDICAL CENTER,"1000 PINE STREET, TEXARKANA, TX 75501",-94.04685219999999,33.4279328,1000 PINE STREET,TEXARKANA,TX,75501
450203,WEATHERFORD REGIONAL MEDICAL CENTER,"713 E ANDERSON ST, WEATHERFORD, TX 76086",-97.7856529,32.7481735,713 E ANDERSON ST,WEATHERFORD,TX,76086
450209,NORTHWEST TEXAS HOSPITAL,"1501 COULTER ROAD, AMARILLO, TX 79106",-101.9218645,35.1993441,1501 COULTER ROAD,AMARILLO,TX,79106
450210,ETMC CARTHAGE,"409 WEST COTTAGE, CARTHAGE, TX 75633",-94.3468817,32.1673376,409 WEST COTTAGE,CARTHAGE,TX,75633
450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,"1201 WEST FRANK STREET, LUFKIN, TX 75901",-94.74212209999999,31.3363231,1201 WEST FRANK STREET,LUFKIN,TX,75901
450213,UNIVERSITY HEALTH SYSTEM,"4502 MEDICAL DR, SAN ANTONIO, TX 78229",-98.578543,29.508219,4502 MEDICAL DR,SAN ANTONIO,TX,78229
450214,GULF COAST MEDICAL CENTER,"10141 US 59 NORTH, WHARTON, TX 77488",-95.2511964,38.3198653,10141 US 59 NORTH,WHARTON,TX,77488
450219,SCOTT & WHITE HOSPITAL-LLANO,"200 W OLLIE, LLANO, TX 78643",-98.677628,30.7427692,200 W OLLIE,LLANO,TX,78643
450221,MOORE COUNTY HOSPITAL DISTRICT,"224 E SECOND STREET, DUMAS, TX 79029",-101.9714735,35.8642299,224 E SECOND STREET,DUMAS,TX,79029
450222,CONROE REGIONAL MEDICAL CENTER,"504 MEDICAL CENTER BLVD, CONROE, TX 77304",-95.46722450000001,30.2849592,504 MEDICAL CENTER BLVD,CONROE,TX,77304
450229,HENDRICK MEDICAL CENTER,"1900 PINE, ABILENE, TX 79601",-99.73325469999999,32.4722374,1900 PINE,ABILENE,TX,79601
450231,BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS,"1600 WALLACE BLVD, AMARILLO, TX 79106",-101.919765,35.1948943,1600 WALLACE BLVD,AMARILLO,TX,79106
450234,COMANCHE COUNTY MEDICAL CENTER,"10201 HWY 16, COMANCHE, TX 76442",-98.56301409999999,31.9666531,10201 HWY 16,COMANCHE,TX,76442
450235,MEMORIAL HOSPITAL,"1110 NORTH SARAH DEWITT DRIVE, GONZALES, TX 78629",-97.46662169999999,29.5150043,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629
450236,HOPKINS COUNTY MEMORIAL HOSPITAL,"115 AIRPORT RD, SULPHUR SPRINGS, TX 75482",-95.5993857,33.1561363,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482
450237,CHRISTUS SANTA ROSA HOSPITAL,"2827 BABCOCK ROAD, SAN ANTONIO, TX 78229",-98.58983309999999,29.51288509999999,2827 BABCOCK ROAD,SAN ANTONIO,TX,78229
450241,FAITH COMMUNITY HOSPITAL,"717 MAGNOLIA ST, JACKSBORO, TX 76458",-98.1705195,33.2260082,717 MAGNOLIA ST,JACKSBORO,TX,76458
450243,HAMLIN MEMORIAL HOSPITAL,"632 N W SECOND STREET, HAMLIN, TX 79520",-100.1351163,32.8859028,632 N W SECOND STREET,HAMLIN,TX,79520
450253,BELLVILLE GENERAL HOSPITAL,"44 N CUMMINGS, BELLVILLE, TX 77418",-96.2610699,29.9516803,44 N CUMMINGS,BELLVILLE,TX,77418
450270,LAKE WHITNEY MEDICAL CENTER,"200 N SAN JACINTO STREET, WHITNEY, TX 76692",-97.319468,31.951307,200 N SAN JACINTO STREET,WHITNEY,TX,76692
450271,WISE REGIONAL HEALTH SYSTEM,"609 MEDICAL CENTER DRIVE, DECATUR, TX 76234",-97.5938317,33.21990220000001,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234
450272,CENTRAL TEXAS MEDICAL CENTER,"1301 WONDER WORLD DRIVE, SAN MARCOS, TX 78666",-97.9484074,29.8527094,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666
450280,BAYLOR MEDICAL CENTER AT GARLAND,"2300 MARIE CURIE DRIVE, GARLAND, TX 75042",-96.6613563,32.9193293,2300 MARIE CURIE DRIVE,GARLAND,TX,75042
450283,COZBY-GERMANY HOSPITAL,"707 N WALDRIP, GRAND SALINE, TX 75140",-95.7217774,32.6790373,707 N WALDRIP,GRAND SALINE,TX,75140
450289,HARRIS HEALTH SYSTEM,"2525 HOLLY HALL, HOUSTON, TX 77054",-95.3871593,29.6862473,2525 HOLLY HALL,HOUSTON,TX,77054
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,"850 ED HALL, KAUFMAN, TX 75142",-96.31685519999999,32.5911024,850 ED HALL,KAUFMAN,TX,75142
450293,FRIO REGIONAL HOSPITAL,"200 S IH 35, PEARSALL, TX 78061",-99.095033,28.8921939,200 S IH 35,PEARSALL,TX,78061
450296,CLEVELAND REGIONAL MEDICAL CTR,"300 E CROCKETT, CLEVELAND, TX 77327",-95.08552999999999,30.341828,300 E CROCKETT,CLEVELAND,TX,77327
450299,COLLEGE STATION MEDICAL CENTER,"1604 ROCK PRAIRIE ROAD, COLLEGE STATION, TX 77842",-96.29020399999999,30.5826919,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842
450306,STAMFORD MEMORIAL HOSPITAL,"1601 COLUMBIA STREET, STAMFORD, TX 79553",-99.783636,32.927671,1601 COLUMBIA STREET,STAMFORD,TX,79553
450324,TEXOMA MEDICAL CENTER,"5016 S US HIGHWAY 75, DENISON, TX 75020",-96.5852295,33.7109721,5016 S US HIGHWAY 75,DENISON,TX,75020
450330,OAKBEND MEDICAL CENTER,"1705 JACKSON ST, RICHMOND, TX 77469",-95.770572,29.576525,1705 JACKSON ST,RICHMOND,TX,77469
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,"3501 KNICKERBOCKER ROAD, SAN ANGELO, TX 76904",-100.4695883,31.4187136,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904
450346,MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL,"3080 COLLEGE STREET, BEAUMONT, TX 77701",-94.11926799999999,30.071041,3080 COLLEGE STREET,BEAUMONT,TX,77701
450347,HUNTSVILLE MEMORIAL HOSPITAL,"110 MEMORIAL HOSPITAL DRIVE, HUNTSVILLE, TX 77340",-95.559429,30.6988976,110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,TX,77340
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,"322 COLEMAN STREET, MARLIN, TX 76661",-96.89407519999999,31.3073524,322 COLEMAN STREET,MARLIN,TX,76661
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,"411 N BELKNAP ST, STEPHENVILLE, TX 76401",-98.2041019,32.2225376,411 N BELKNAP ST,STEPHENVILLE,TX,76401
450352,HUNT REGIONAL MEDICAL CENTER,"4215 JOE RAMSEY BLVD, GREENVILLE, TX 75401",-96.12403940000002,33.1224222,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401
450358,"METHODIST HOSPITAL,THE","6565 FANNIN, HOUSTON, TX 77030",-95.3996502,29.7098926,6565 FANNIN,HOUSTON,TX,77030
450369,CHILDRESS REGIONAL MEDICAL CENTER,"HWY 83 NORTH, CHILDRESS, TX 79201",-100.8709727,37.4567925,HWY 83 NORTH,CHILDRESS,TX,79201
450370,COLUMBUS COMMUNITY HOSPITAL,"110 SHULT DR, COLUMBUS, TX 78934",-96.54097250000001,29.6946629,110 SHULT DR,COLUMBUS,TX,78934
450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,"1405 W JEFFERSON ST, WAXAHACHIE, TX 75165",-96.8654049,32.3964967,1405 W JEFFERSON ST,WAXAHACHIE,TX,75165
450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,"500 S STATE HWY 37, MOUNT VERNON, TX 75457",-95.2347662,33.1767449,500 S STATE HWY 37,MOUNT VERNON,TX,75457
450379,DALLAS MEDICAL CENTER,"7 MEDICAL PARKWAY, DALLAS, TX 75234",-96.8693334,32.9152789,7 MEDICAL PARKWAY,DALLAS,TX,75234
450388,METHODIST HOSPITAL,"7700 FLOYD CURL DR, SAN ANTONIO, TX 78229",-98.5745149,29.51134739999999,7700 FLOYD CURL DR,SAN ANTONIO,TX,78229
450389,EAST TEXAS MEDICAL CENTER ATHENS,"2000 SOUTH PALESTINE, ATHENS, TX 75751",-95.84468799999999,32.16988,2000 SOUTH PALESTINE,ATHENS,TX,75751
450395,MEMORIAL MEDICAL CENTER LIVINGSTON,"1717 HWY 59 BYPASS, LIVINGSTON, TX 77351",-94.95335419999999,30.7020978,1717 HWY 59 BYPASS,LIVINGSTON,TX,77351
450399,BROWNFIELD REGIONAL MEDICAL CENTER,"705 EAST FELT STREET, BROWNFIELD, TX 79316",-102.2677509,33.1870807,705 EAST FELT STREET,BROWNFIELD,TX,79316
450400,PARKVIEW REGIONAL HOSPITAL,"600 SOUTH BONHAM STREET, MEXIA, TX 76667",-96.4799889,31.6750807,600 SOUTH BONHAM STREET,MEXIA,TX,76667
450403,MEDICAL CENTER OF MCKINNEY,"4500 MEDICAL CENTER DRIVE, MCKINNEY, TX 75069",-96.6385548,33.1595129,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069
450411,EASTLAND MEMORIAL HOSPITAL,"304 S DAUGHERTY, EASTLAND, TX 76448",-98.8215603,32.4002164,304 S DAUGHERTY,EASTLAND,TX,76448
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,"108 DENVER TRAIL, AZLE, TX 76020",-97.532066,32.880195,108 DENVER TRAIL,AZLE,TX,76020
450422,BAYLOR MEDICAL CENTER AT UPTOWN,"2727 EAST LEMMON AVENUE BUILDING I, DALLAS, TX 75204",-96.79436659999999,32.8040849,2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204
450424,SAN JACINTO METHODIST HOSPITAL,"4401 GARTH ROAD, BAYTOWN, TX 77521",-94.978977,29.769031,4401 GARTH ROAD,BAYTOWN,TX,77521
450431,ST DAVIDS MEDICAL CENTER,"919 E 32ND ST, AUSTIN, TX 78705",-97.726208,30.2901369,919 E 32ND ST,AUSTIN,TX,78705
450438,COLORADO FAYETTE MEDICAL CENTER,"400 YOUENS DRIVE, WEIMAR, TX 78962",-96.7846788,29.6932918,400 YOUENS DRIVE,WEIMAR,TX,78962
450446,RIVERSIDE GENERAL HOSPITAL,"3204 ENNIS ST, HOUSTON, TX 77004",-95.3623549,29.73106499999999,3204 ENNIS ST,HOUSTON,TX,77004
450447,NAVARRO REGIONAL HOSPITAL,"3201 WEST HIGHWAY 22, CORSICANA, TX 75110",-96.5037614,32.085086,3201 WEST HIGHWAY 22,CORSICANA,TX,75110
450451,GLEN ROSE MEDICAL CENTER,"1021 HOLDEN STREET, GLEN ROSE, TX 76043",-97.7468801,32.2419337,1021 HOLDEN STREET,GLEN ROSE,TX,76043
450460,TYLER COUNTY HOSPITAL,"1100 WEST BLUFF, WOODVILLE, TX 75979",-94.4268721,30.7753006,1100 WEST BLUFF,WOODVILLE,TX,75979
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,"8200 WALNUT HILL LANE, DALLAS, TX 75231",-96.762373,32.880646,8200 WALNUT HILL LANE,DALLAS,TX,75231
450465,MATAGORDA REGIONAL MEDICAL CENTER,"104 7TH STREET, BAY CITY, TX 77414",-95.9916937,28.980217,104 7TH STREET,BAY CITY,TX,77414
450469,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ,"500 N HIGHLAND AVENUE, SHERMAN, TX 75091",-96.6239419,33.6372856,500 N HIGHLAND AVENUE,SHERMAN,TX,75091
450475,ETMC HENDERSON,"300 WILSON STREET, HENDERSON, TX 75652",-94.7955801,32.1613082,300 WILSON STREET,HENDERSON,TX,75652
450484,WOODLAND HEIGHTS MEDICAL CENTER,"505 SOUTH JOHN REDDITT DRIVE, LUFKIN, TX 75904",-94.7561613,31.3279003,505 SOUTH JOHN REDDITT DRIVE,LUFKIN,TX,75904
450488,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,"1612 SOUTH HENDERSON BLVD, KILGORE, TX 75662",-94.86743489999999,32.3741502,1612 SOUTH HENDERSON BLVD,KILGORE,TX,75662
450489,MEDICAL ARTS HOSPITAL,"2200 N BRYAN AVE, LAMESA, TX 79331",-101.9653681,32.7465958,2200 N BRYAN AVE,LAMESA,TX,79331
450497,BOWIE MEMORIAL HOSPITAL,"705 EAST GREENWOOD AV, BOWIE, TX 76230",-97.8352824,33.5619747,705 EAST GREENWOOD AV,BOWIE,TX,76230
450498,STEPHENS MEMORIAL HOSPITAL,"200 SOUTH GENEVA, BRECKENRIDGE, TX 76424",-98.88773259999999,32.754706,200 SOUTH GENEVA,BRECKENRIDGE,TX,76424
450508,MEMORIAL HOSPITAL,"1204 MOUND ST, NACOGDOCHES, TX 75961",-94.6493958,31.6125851,1204 MOUND ST,NACOGDOCHES,TX,75961
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,"2555 JIMMY JOHNSON BLVD, PORT ARTHUR, TX 77640",-93.989004,29.935704,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640
